candidate_id,source_kind,evidence_id,sample_id,platform_source,unit_text,surface_topic,mechanism_label,label_source,include_as_evidence,review_status,notes
AP_0083,bili_agent_proposal,,BILI_0029,Bili,这样对于单次没拿到强力符文的玩家，也是种补偿机制,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0084,bili_agent_proposal,,BILI_0029,Bili,经济系符文和羁绊的数值，经济的优势，是一种无法反制的优势，同时先发永远赢后发，其他符文你还有可能用操作，针对出装来反制，但是经济类不行，数值还要调整,balance,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「针对」，可作候选证据（待人工复核）
AP_0085,bili_agent_proposal,,BILI_0029,Bili,还是经济类符文，过于强势且适用性广，挤占了其他符文的选择空间，整局游戏大家都在找经济类符文，海克斯大乱斗变成了极地乱斗极速版,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0086,bili_agent_proposal,,BILI_0029,Bili,坦克位的生存环境恶劣，坦克作为游戏内经济最低的位置，经济类符文的泛滥，心之钢的削弱，导致坦克选出来就成了一个混子，大家就都不太愿意玩坦克了，又成为了丢子大乱斗,event_design,belonging_drop,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「环境」，可作候选证据（待人工复核）
AP_0087,bili_agent_proposal,,BILI_0029,Bili,总感觉设计师像换人了一样，上版本经济符文保守，这版本直接走向了另一个极端，小蛋糕这种前两个来就是假卡级别的，或者可以考虑进一步削弱金币获取，强调它的治疗效果，敌方只有减速，没有治疗，这样可以作为坦克或者软辅的备选符文，增加这两位置的功能性和经济补充,communication_transparency,trust_communication_gap,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「设计师」，可作候选证据（待人工复核）
AP_0088,bili_agent_proposal,,BILI_0029,Bili,最后个人要求，能不能删了你那开局锻造器，300你都删了，又不删干净，删完了显得设计师会蠢，所以要保留一部分是吧,communication_transparency,trust_communication_gap,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「设计师」，可作候选证据（待人工复核）
AP_0089,bili_agent_proposal,,BILI_0029,Bili,up说的总体上我是认可的，原本海克斯乱斗是比较平衡的，极少有天胡打不了的对局，大部分对局都是主要看思路和操作，如果对面坦克横行或者刺客横行，那大概率是因为你们阵容构成本来有问题，符文进一步放大了这个问题，下把开局的时候，你会下意识的补,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0090,bili_agent_proposal,,BILI_0030,Bili,我这几天见到的最多的评价就是这把运气差了点/对面海克斯太糊了，你还知道我运气差呀,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0091,bili_agent_proposal,,BILI_0030,Bili,我发的海克斯那都是人用的吗，坦克的给射手的射手都给法师的法师的给辅助的辅助的给坦克的,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0092,bili_agent_proposal,,BILI_0030,Bili,羁绊都凑不起来，坦克连钢化你心是什么样子都不知道，我们莎弥拉从来就没亮过剑，对面莎弥拉把把都亮剑,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0093,bili_agent_proposal,,BILI_0031,Bili,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0094,bili_agent_proposal,,BILI_0031,Bili,首先，我目前通行证24级，证明我游玩的次数还是比较多的,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0095,bili_agent_proposal,,BILI_0031,Bili,新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0096,bili_agent_proposal,,BILI_0031,Bili,整体给我的体验是优于更新前的,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0097,bili_agent_proposal,,BILI_0031,Bili,虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0098,bili_agent_proposal,,BILI_0031,Bili,其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0099,bili_agent_proposal,,BILI_0031,Bili,但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有,matchmaking,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0100,bili_agent_proposal,,BILI_0031,Bili,其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0101,bili_agent_proposal,,BILI_0032,Bili,玩了十几把新版海斗果断退坑了，主要还是因为平衡崩坏了,,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「坑」，可作候选证据（待人工复核）
AP_0102,bili_agent_proposal,,BILI_0032,Bili,上个版本即使遇到对面一两个天胡的，这边只要想赢还是可以通过沟通团队合作，抓对面失误，卡复活时间，强开打人数差等等用操作和一点运营思路翻盘,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0103,bili_agent_proposal,,BILI_0032,Bili,这个版本就是一直打架激情互秒，要么被虐，要么无脑屠杀，几乎都是一边倒的对局，少了很多拉扯，操作和博弈的乐趣，而少了的这些我认为就是英雄联盟这个游戏的精髓,balance,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「一边倒」，可作候选证据（待人工复核）
AP_0104,bili_agent_proposal,,BILI_0033,Bili,海斗至少不会全是丢丢怪的天下，有时候玩普通大乱斗对面丢子多就是坐牢局，就算赢了也感觉很心累，海斗感觉至少有那一丝抽到好海克斯的希望,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0105,bili_agent_proposal,,BILI_0034,Bili,海克斯大乱斗跟这个普通大乱斗不一样的点在于普通大乱斗英雄一抽完差不多知道结局了，海克斯大乱斗每次符文对每个英雄都可能带来质变，不确定性很多,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0106,bili_agent_proposal,,BILI_0035,Bili,我感觉最大的问题就是 它是大乱斗 你想玩一个套路你甚至得先赌自己这一把有没有玩这个套路的资格 在此基础的恶性体验最上限是一随到自己既不会玩+不知道适用什么套路的英雄+天谴海克斯 对局十分熟练完全知道怎么玩+知道适用套路+天胡海克斯 就会导致对局完全没有任何体验 但凡依旧大乱斗地图但是改成英雄自选都比现在好 至少能保证在天谴海克斯的情况下自己至少能发挥英雄本身的实力来应对对面 而不是完全没有任何可用操作,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0107,bili_agent_proposal,,BILI_0036,Bili,确实，对面来2个2500，搞个小蛋糕，我们这边没有，就没法打，装备碾压了，昨天我一个400护甲的老黑被对面菜刀队融了就离谱，雪球进去开w死了,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0108,bili_agent_proposal,,BILI_0036,Bili,还有开局锻造器太亏贼了，别人银的我彩的，开局25%全吸，比别人多个吸血习性，对面怎么打，昨天一把狮子狗开局20固穿，队友天使25%全吸，因为是6级前锻出的，天使是近战，不会减半，再配上9级给的大红药，直接给对面打投了，第三个海克斯都没见着,matchmaking,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「吸血」，可作候选证据（待人工复核）
AP_0109,bili_agent_proposal,,BILI_0037,Bili,遇到个10秒一个大的死歌，我玩的老鼠，活不过20秒，然后自己这边三个肉一个刺客，就我和刺客有输出，两个肉开黑的炼金和锤石一直不点，还嘲讽我们就是这样玩游戏的光点投降,balance,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「输出」，可作候选证据（待人工复核）
AP_0110,bili_agent_proposal,,BILI_0037,Bili,人家死歌也不推，就一直在家放大，我复活20秒必死,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0111,bili_agent_proposal,,BILI_0037,Bili,给我气的使劲喷这个炼金,community_conflict,norm_safety_risk,agent_proposed,uncertain,agent_proposed_unreviewed,命中「喷」但文本较短，存疑
AP_0112,bili_agent_proposal,,BILI_0038,Bili,总场数600多盘但是我现在已经不想玩了，一坨大便的平衡性，强化越来越非人类，坦克得不到经济补充后排装备起得比前排快，路人局普遍不想玩前排整一盘阵容畸形到不得了还有那鬼一样的海克斯池子，你就玩吧,balance,belonging_drop,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「不想玩」，可作候选证据（待人工复核）
AP_0113,bili_agent_proposal,,BILI_0039,Bili,最近我是真感觉池子被污染了，谁家剑圣、瘸子池子里有尤里卡、神射这种法师海克斯，我打了好几场的瘸子，全给法师海克斯，碎片一堆法穿法强，一点穿甲攻击不给,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0114,bili_agent_proposal,,BILI_0040,Bili,很多人就喜欢不平衡，越不平越支持，说娱乐模式就是要不公平，不然像排位无限斗魂越平衡越暴死,matchmaking,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「不公平」，可作候选证据（待人工复核）
AP_0115,bili_agent_proposal,,BILI_0040,Bili,我还是觉得海斗步子迈大了，加速暴死，之前都是什么丢子王朝，坦克王朝，只有建议不玩什么，没说不好玩不够爽，现在出现两极分化了，一边说太爽太好玩了，一边说无论输赢对局太快，没爽就结束，拿不到好的符文投，没对面好的投，二塔没了投，为了局外奖励投，人头全被K战绩不好投,rewards,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0116,bili_agent_proposal,,BILI_0041,Bili,测试服出羁绊的时候我就说了，原本挺好玩的出了羁绊看似选择更多其实选择更少了，因为固定强度的羁绊比随机搭配符文提升更大更稳定,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0117,bili_agent_proposal,,BILI_0041,Bili,本来就是娱乐模式，大家都是玩创新科技的，你出了一个稳定提升能力的羁绊系统，胜负欲望强的肯定就是选不需要赌命的英雄，稳定羁绊类海克斯，每把都能遇到，就跟加强版峡谷一样，海克斯的精神丢失了，娱乐不起来,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0118,bili_agent_proposal,,BILI_0042,Bili,过于娱乐化，导致大乱斗本身的竞技性没了，从为英雄定制海克斯变成为凑羁绊拿海克斯，阵容和英雄还有手法熟练度对对局的影响力下滑太多了，玩起来反而乏味,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0119,bili_agent_proposal,,BILI_0042,Bili,看到对面神人拿到胡牌海克斯用猪鼻操作大杀四方，感觉像吃了坨谢特，玩回普通乱斗了,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0120,bili_agent_proposal,,BILI_0043,Bili,新版本海斗没有英雄和海克斯联动的乐趣，全在凑羁绊，没羁绊的海克斯天生低人一等，上版本很多能作为保本选的海克斯这版本因为不带羁绊导致玩家看都不想看一眼，选海克斯从和英雄的适配性考虑变成能不能凑出羁绊，一些弱势海克斯不仅没加强也没进羁绊系统，而红包小蛋糕捐赠缩小引擎这些本身强度都超模到天上去的海克斯却还能进羁绊系统,balance,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「超模」，可作候选证据（待人工复核）
AP_0121,bili_agent_proposal,,BILI_0044,Bili,作为娱乐模式，最重要的不应该是用海克斯强化增加新的玩法吗,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0122,bili_agent_proposal,,BILI_0044,Bili,比如我玩盖伦，拿到一板一眼我可以考虑玩爆穿攻速流，拿到钢化你心玩肉之类的，怎么就非得做出来一堆数值羁绊数值海克斯呢,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0123,bili_agent_proposal,,BILI_0044,Bili,现在这一改完所有人无脑找经济羁绊和锻造器羁绊，这玩意到后面就是数值碾压你，玩起来恶心的一批,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0124,bili_agent_proposal,,BILI_0044,Bili,那个俯冲轰炸羁绊和全自动羁绊不是设计的挺有想法吗,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0125,bili_agent_proposal,,BILI_0044,Bili,为啥非得走数值路子呢,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0126,bili_agent_proposal,,BILI_0045,Bili,这版本丢子太恶心了 都说娱乐模式不需要平衡 但是丢子是最影响游戏体验的 十个人互丢的局更是走位练习 毫无体验感 坦克稍微强点可以让战士射手刺客以及坦克本身都有游戏体验 丢子只能让自己获得游戏体验 丢爽了后期还是会被翻 恶心得很,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0127,bili_agent_proposal,,BILI_0046,Bili,现在肉压根玩不了，像小丑一样，我不理解钢为啥削到百6，没刚化你心出钢跟浪费钱没啥区别了，全是丢子伤害还高的不行，玩adc想玩神龙烈焰，狠着出魔法飞弹,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0128,bili_agent_proposal,,BILI_0046,Bili,选个大虫子玩刚化你心，第二个给我出踢踏舞,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0129,bili_agent_proposal,,BILI_0046,Bili,卡池还更垃圾了很多纯法师居然会出法转物，设计师左右脑互搏，蛋糕这东西的数值为啥能活出测试服，我说白了必须得做卡池区分，不然设计出来的东西他们自己驾驭不了,communication_transparency,trust_communication_gap,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「设计师」，可作候选证据（待人工复核）
AP_0130,bili_agent_proposal,,BILI_0047,Bili,这模式一旦没人爱玩前排就是纯坐牢，两边都是丢子互丢和刺客对秒，纯折磨，我玩大乱斗就是来无脑战斗的，我还得躲弹幕一样的游戏，我还得小心那个比小丑和法师莫名其妙的飞弹，那个比骰子和金币羁绊一旦糊起来就是纯纯的成帝，还有海克斯需要通行证解锁又是哪个设计师脑子进大分了设计出来的,communication_transparency,trust_communication_gap,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「设计师」，可作候选证据（待人工复核）
AP_0131,bili_agent_proposal,,BILI_0047,Bili,我玩的少天生低人一等,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0132,bili_agent_proposal,,BILI_0048,Bili,我的建议是直接加一个棱彩海克斯，而且只能极地地图有概率出现，叫做极寒渊狱，效果非常简单因为风暴的影响不受到450码以外任何伤害--实际上就是赵信大招,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0133,bili_agent_proposal,,BILI_0048,Bili,直接选到就不让丢子玩了，这个海克斯甚至可以出现概率非常低，地图1/3概率，加出彩概率，加降低其本身出现概率,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0134,bili_agent_proposal,,BILI_0048,Bili,其存在的核心意义是“威慑纪元”，你选五个丢子之前要掂量一下，对面有没有可能拿到这个海克斯直接一个打五个开爽,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0135,bili_agent_proposal,,BILI_0048,Bili,这样既不真正削弱其它海克斯，和丢子玩家的实际游玩体验，还能减少丢子,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0136,bili_agent_proposal,,BILI_0049,Bili,近战海克斯和远程海克斯不作区分是最蠢的设计,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0137,bili_agent_proposal,,BILI_0049,Bili,全能吸血需要削弱，不然本身缺伤害的英雄一辈子打不赢一个有全能吸血的脆皮,balance,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「吸血」，可作候选证据（待人工复核）
AP_0138,bili_agent_proposal,,BILI_0049,Bili,削弱移速类海克斯或者降低前期的数值,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0139,bili_agent_proposal,,BILI_0049,Bili,削弱当前版本人人都有的气定神闲前期强度,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0140,bili_agent_proposal,,BILI_0050,Bili,觉得好玩的应该都是新玩家和运气很好的欧皇，胡了那么两三把，正巧对面还不点，所以就感觉挺好玩的，幸存者偏差,,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「偏」，可作候选证据（待人工复核）
AP_0141,bili_agent_proposal,,BILI_0050,Bili,我大乱斗十年老玩家了，一有空就高强度大乱斗，这版本玩了四五十把，很明确的结论就是不好玩，这两天更新后变得更不好玩了,event_design,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0142,bili_agent_proposal,,BILI_0050,Bili,我感觉我应该能代表大多数玩家的心声，那些觉得好玩的应该是玩的还不够多，加上运气不错的幸存者偏差,,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「偏」，可作候选证据（待人工复核）
AP_0143,bili_agent_proposal,,BILI_0051,Bili,加点坦克的海克斯吧，目前坦克的海克斯就那么几个，强势一点的钢化你心，歌莉娅巨人，慢炖，坦克引擎等等,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0144,bili_agent_proposal,,BILI_0051,Bili,还有一大堆招笑的，比如控制敌人回血，控制敌人加护甲魔抗的，太弱了这些,,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「回血」，可作候选证据（待人工复核）
AP_0145,bili_agent_proposal,,BILI_0051,Bili,目前就是输出海克斯比防御类海克斯多太多，玩坦克大部分很难能拿到适配的海克斯，这种情况下毫无游戏体验,balance,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「输出」，可作候选证据（待人工复核）
AP_0146,bili_agent_proposal,,BILI_0051,Bili,建议加一些减伤的，加双抗的海克斯,balance,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「抗」，可作候选证据（待人工复核）
AP_0147,bili_agent_proposal,,BILI_0052,Bili,这说的太对了 玩战士坦克纯纯坐牢 你不上队友不上 9个人在丢 你上了团开了 你送了 队友收割 你一个助攻 等级经济全场倒一,matchmaking,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0148,bili_agent_proposal,,BILI_0053,Bili,为什么我不爱玩大乱斗这个模式，就是因为这模式里面的人大部分段位低，只为了自己爽,matchmaking,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0149,bili_agent_proposal,,BILI_0053,Bili,谁管你厉害不厉害，能不能翻盘，人家不爽就点,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0150,bili_agent_proposal,,BILI_0053,Bili,要么就是你玩ad坦克不探草，没人保护你,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0151,bili_agent_proposal,,BILI_0053,Bili,一个一个玩的贼自私,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0152,bili_agent_proposal,,BILI_0053,Bili,而排位随着段位越高那种沟通和理解能力越来越高，才让我感受到那是一个团队游戏,matchmaking,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0153,bili_agent_proposal,,BILI_0053,Bili,如果一个游戏的玩家都是自私的，只为了自己爽的,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0154,bili_agent_proposal,,BILI_0053,Bili,那谁还玩ad，谁还玩辅助,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0155,bili_agent_proposal,,BILI_0053,Bili,谁愿意牺牲自己体验保护队友发育,matchmaking,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0156,bili_agent_proposal,,BILI_0053,Bili,谁会把队友当为队友,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0157,bili_agent_proposal,,BILI_0054,Bili,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑,event_design,fairness_threat,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「坑」，可作候选证据（待人工复核）
AP_0158,bili_agent_proposal,,BILI_0054,Bili,这就导致匹到的神人越来越多,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0159,bili_agent_proposal,,BILI_0054,Bili,把把感觉家里都有起码一个负作用的人,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0160,bili_agent_proposal,,BILI_0054,Bili,反倒是海克斯之类的我意见不大,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0161,bili_agent_proposal,,BILI_0054,Bili,因为我个人操作比较强,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0162,bili_agent_proposal,,BILI_0054,Bili,只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0163,bili_agent_proposal,,BILI_0054,Bili,但是应付对面的同时还得防一手队友这种感觉太折磨了,matchmaking,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「折磨」，可作候选证据（待人工复核）
AP_0164,bili_agent_proposal,,BILI_0054,Bili,海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0165,bili_agent_proposal,,BILI_0054,Bili,玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌,event_design,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「折磨」，可作候选证据（待人工复核）
AP_0166,bili_agent_proposal,,BILI_0055,Bili,因为纯纯就是谁运气好谁赢，对于技术好的人来说自己的长处发挥不出来，看着一帮操作很菜的人拿着极致的数值碾压自己肯定不喜欢玩,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0167,bili_agent_proposal,,BILI_0056,Bili,我个人最反感的就是羁绊，我更喜欢各种奇奇妙妙的海克斯组合给的快感而不是搁那祈祷下一个是某一个级别的某个海克斯，而且有些海克斯还不错但有羁绊就导致池子会直接被污染，给我小鱼人发升级收集者这是人吗，这个羁绊系统就应该直接给删了而不是调整,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0168,bili_agent_proposal,,BILI_0057,Bili,坦克海克斯全是些没用的东西，除了血量就是回血,balance,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「回血」，可作候选证据（待人工复核）
AP_0169,bili_agent_proposal,,BILI_0057,Bili,连个双抗海克斯都没有,balance,competence_frustration,agent_proposed,uncertain,agent_proposed_unreviewed,命中「抗」但文本较短，存疑
AP_0170,bili_agent_proposal,,BILI_0057,Bili,减伤也只有一个星界,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0171,bili_agent_proposal,,BILI_0057,Bili,增伤海克斯30%都是烂大街的,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0172,bili_agent_proposal,,BILI_0058,Bili,又在这种论调，这里面坦克的好东西已经不少了，你觉得玩的难受无非就是队友只有你一个前排，想轻松1抗5这哪有那么容易，输出位胡了也很难1打5因为容易被秒，基本两个前排互抗拆火，就已经很恶心了,matchmaking,competence_frustration,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「抗」，可作候选证据（待人工复核）
AP_0173,bili_agent_proposal,,BILI_0058,Bili,蒙多这种肉的池子干净的呀，把把都是专武局,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0174,bili_agent_proposal,,BILI_0059,Bili,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低,communication_transparency,trust_communication_gap,agent_proposed,yes,agent_proposed_unreviewed,命中机制关键信号「设计师」，可作候选证据（待人工复核）
AP_0175,bili_agent_proposal,,BILI_0060,Bili,没真金白银十年很难说出这种理解来,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0176,bili_agent_proposal,,BILI_0060,Bili,数据不会骗人，并且你的理论有很多错误，叠角龙就算不拿又怎么样，这个海克斯单挂就很厉害了，加上你所说的一系列所谓缺点，胜率还是达到了56，不要再误导大众,balance,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0177,bili_agent_proposal,,BILI_0060,Bili,胜率做到比我高了再来做视频,,,agent_proposed,no,agent_proposed_unreviewed,无明确机制指向且依赖上下文，暂不作为独立证据
AP_0178,bili_agent_proposal,,BILI_0061,Bili,别刻板印象ap女枪弱了，现在拖女枪胜率后腿的是ad女枪，大数据都明明白白告诉你出ap好赢,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0179,bili_agent_proposal,,BILI_0062,Bili,AP女枪还是可以玩玩，队友没AP选出来玩没问题，就是打肉确实难，要海克斯很糊,matchmaking,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0180,bili_agent_proposal,,BILI_0063,Bili,成流量俘虏了，视频只有引战带节奏，娱乐性都没了，看的人头大,,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
AP_0181,bili_agent_proposal,,BILI_0064,Bili,升级狂妄就是所有战士刺客保三争二一的海克斯,progression,uncertain,agent_proposed,uncertain,agent_proposed_unreviewed,有内容但机制指向不明确，需人工判断
