queue_id,sample_id,legacy_clean_id,raw_text,candidate_unit_index,candidate_unit_text,split_method,surface_topic_candidate,mechanism_label_candidate,candidate_status,human_review_status,notes
BQ_0001,BILI_0001,1,他把坦克海克斯加强了别的更厉害了，星届躯体1500生命值只掉10%输出缺可以增加大量存活时间和输出时间，叠角龙羁绊里的缩小引擎无限循环往复这些属于白搭谁都能用，人均都能挂个叠角龙，坦克只有飞身踢，随到了就是爽局，随不到折磨一整把，除非阵容克制,1,他把坦克海克斯加强了别的更厉害了，星届躯体1500生命值只掉10%输出缺可以增加大量存活时间和输出时间，叠角龙羁绊里的缩小引擎无限循环往复这些属于白搭谁都能用，人均都能挂个叠角龙，坦克只有飞身踢，随到了就是爽局，随不到折磨一整把，除非阵容克制,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0160,BILI_0054,54,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,4,反倒是海克斯之类的我意见不大,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0161,BILI_0054,54,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,5,因为我个人操作比较强,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0162,BILI_0054,54,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,6,只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0163,BILI_0054,54,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,7,但是应付对面的同时还得防一手队友这种感觉太折磨了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0164,BILI_0054,54,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,8,海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0165,BILI_0054,54,我现在对海斗最大的意见就是这个模式太火了，甚至吸引了一些人回坑和入坑。这就导致匹到的神人越来越多。把把感觉家里都有起码一个负作用的人。反倒是海克斯之类的我意见不大。因为我个人操作比较强。只要对面不是胡到那种闭着眼都能踢死人的地步，我都还能靠操作打一打。但是应付对面的同时还得防一手队友这种感觉太折磨了。海斗也是有elo的，这个东西想必只要玩的多都不会反驳我，一页绿第二天一页红是常有的事。玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌。,9,玩个娱乐模式也像单双一样天天被神人折磨这一点是真的南蚌,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0166,BILI_0055,55,因为纯纯就是谁运气好谁赢，对于技术好的人来说自己的长处发挥不出来，看着一帮操作很菜的人拿着极致的数值碾压自己肯定不喜欢玩,1,因为纯纯就是谁运气好谁赢，对于技术好的人来说自己的长处发挥不出来，看着一帮操作很菜的人拿着极致的数值碾压自己肯定不喜欢玩,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0167,BILI_0056,56,我个人最反感的就是羁绊，我更喜欢各种奇奇妙妙的海克斯组合给的快感而不是搁那祈祷下一个是某一个级别的某个海克斯，而且有些海克斯还不错但有羁绊就导致池子会直接被污染，给我小鱼人发升级收集者这是人吗，这个羁绊系统就应该直接给删了而不是调整,1,我个人最反感的就是羁绊，我更喜欢各种奇奇妙妙的海克斯组合给的快感而不是搁那祈祷下一个是某一个级别的某个海克斯，而且有些海克斯还不错但有羁绊就导致池子会直接被污染，给我小鱼人发升级收集者这是人吗，这个羁绊系统就应该直接给删了而不是调整,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0168,BILI_0057,57,坦克海克斯全是些没用的东西，除了血量就是回血。连个双抗海克斯都没有。减伤也只有一个星界。增伤海克斯30%都是烂大街的。,1,坦克海克斯全是些没用的东西，除了血量就是回血,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0169,BILI_0057,57,坦克海克斯全是些没用的东西，除了血量就是回血。连个双抗海克斯都没有。减伤也只有一个星界。增伤海克斯30%都是烂大街的。,2,连个双抗海克斯都没有,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0170,BILI_0057,57,坦克海克斯全是些没用的东西，除了血量就是回血。连个双抗海克斯都没有。减伤也只有一个星界。增伤海克斯30%都是烂大街的。,3,减伤也只有一个星界,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0171,BILI_0057,57,坦克海克斯全是些没用的东西，除了血量就是回血。连个双抗海克斯都没有。减伤也只有一个星界。增伤海克斯30%都是烂大街的。,4,增伤海克斯30%都是烂大街的,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0172,BILI_0058,58,又在这种论调，这里面坦克的好东西已经不少了，你觉得玩的难受无非就是队友只有你一个前排，想轻松1抗5这哪有那么容易，输出位胡了也很难1打5因为容易被秒，基本两个前排互抗拆火，就已经很恶心了。蒙多这种肉的池子干净的呀，把把都是专武局。,1,又在这种论调，这里面坦克的好东西已经不少了，你觉得玩的难受无非就是队友只有你一个前排，想轻松1抗5这哪有那么容易，输出位胡了也很难1打5因为容易被秒，基本两个前排互抗拆火，就已经很恶心了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0173,BILI_0058,58,又在这种论调，这里面坦克的好东西已经不少了，你觉得玩的难受无非就是队友只有你一个前排，想轻松1抗5这哪有那么容易，输出位胡了也很难1打5因为容易被秒，基本两个前排互抗拆火，就已经很恶心了。蒙多这种肉的池子干净的呀，把把都是专武局。,2,蒙多这种肉的池子干净的呀，把把都是专武局,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0174,BILI_0059,59,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低！,1,设计师最破防的一集，疯狂加强海斗坦克，整体胜率却越来越低,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0175,BILI_0060,60,没真金白银十年很难说出这种理解来。数据不会骗人，并且你的理论有很多错误，叠角龙就算不拿又怎么样，这个海克斯单挂就很厉害了，加上你所说的一系列所谓缺点，胜率还是达到了56，不要再误导大众。胜率做到比我高了再来做视频。,1,没真金白银十年很难说出这种理解来,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0176,BILI_0060,60,没真金白银十年很难说出这种理解来。数据不会骗人，并且你的理论有很多错误，叠角龙就算不拿又怎么样，这个海克斯单挂就很厉害了，加上你所说的一系列所谓缺点，胜率还是达到了56，不要再误导大众。胜率做到比我高了再来做视频。,2,数据不会骗人，并且你的理论有很多错误，叠角龙就算不拿又怎么样，这个海克斯单挂就很厉害了，加上你所说的一系列所谓缺点，胜率还是达到了56，不要再误导大众,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0177,BILI_0060,60,没真金白银十年很难说出这种理解来。数据不会骗人，并且你的理论有很多错误，叠角龙就算不拿又怎么样，这个海克斯单挂就很厉害了，加上你所说的一系列所谓缺点，胜率还是达到了56，不要再误导大众。胜率做到比我高了再来做视频。,3,胜率做到比我高了再来做视频,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0178,BILI_0061,61,别刻板印象ap女枪弱了，现在拖女枪胜率后腿的是ad女枪，大数据都明明白白告诉你出ap好赢,1,别刻板印象ap女枪弱了，现在拖女枪胜率后腿的是ad女枪，大数据都明明白白告诉你出ap好赢,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0179,BILI_0062,62,AP女枪还是可以玩玩，队友没AP选出来玩没问题，就是打肉确实难，要海克斯很糊。,1,AP女枪还是可以玩玩，队友没AP选出来玩没问题，就是打肉确实难，要海克斯很糊,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0180,BILI_0063,63,成流量俘虏了，视频只有引战带节奏，娱乐性都没了，看的人头大,1,成流量俘虏了，视频只有引战带节奏，娱乐性都没了，看的人头大,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0181,BILI_0064,64,升级狂妄就是所有战士刺客保三争二一的海克斯,1,升级狂妄就是所有战士刺客保三争二一的海克斯,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0182,BILI_0065,65,坦克之前还能靠自身数值玩一玩，现在丢子各个跑得飞快，还一堆打百分比的，现在玩坦克有点静水监狱那味了,1,坦克之前还能靠自身数值玩一玩，现在丢子各个跑得飞快，还一堆打百分比的，现在玩坦克有点静水监狱那味了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0183,BILI_0066,66,现在池子乱成这样你就玩吧 把把奥恩开局给我来升级无尽 纯恶心人 本来坦克就弱 debuff就多 还刷不到牌 纯恶心人,1,现在池子乱成这样你就玩吧 把把奥恩开局给我来升级无尽 纯恶心人 本来坦克就弱 debuff就多 还刷不到牌 纯恶心人,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0184,BILI_0067,67,为什么说升级狂妄是陷阱；简介用心了,1,为什么说升级狂妄是陷阱,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0185,BILI_0068,68,死标题党，我还以为干嘛了，你是害怕没控制的选了会多出几个叠角龙的羁绊污染你海克斯池，我还以为干嘛不能选[疑惑],1,死标题党，我还以为干嘛了，你是害怕没控制的选了会多出几个叠角龙的羁绊污染你海克斯池，我还以为干嘛不能选[疑惑],punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0186,BILI_0069,69,自己放个神人虚空裂隙和属性叠属性出来，问坦克为什么玩不爽，坦克扛不住虚空裂隙，开团死了又捡不到锻造器，巫妖王玩法全在鼓励当丢子，你说为什么丢子多,1,自己放个神人虚空裂隙和属性叠属性出来，问坦克为什么玩不爽，坦克扛不住虚空裂隙，开团死了又捡不到锻造器，巫妖王玩法全在鼓励当丢子，你说为什么丢子多,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0187,BILI_0070,70,个人经历，单排是真的牢中牢，英雄牢、海克斯牢、队友牢，连败不停。组队的话队友都是自己熟悉的能互相兜底，海克斯也非常胡。,1,个人经历，单排是真的牢中牢，英雄牢、海克斯牢、队友牢，连败不停,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0188,BILI_0070,70,个人经历，单排是真的牢中牢，英雄牢、海克斯牢、队友牢，连败不停。组队的话队友都是自己熟悉的能互相兜底，海克斯也非常胡。,2,组队的话队友都是自己熟悉的能互相兜底，海克斯也非常胡,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0189,BILI_0071,71,千万不要单排海克斯！！！！！！如果你还在单排海克斯可以看评论区置顶小群一起玩！！！千万不要单排大乱斗！！！可怜主播的朋友们可以关注三连一下哦~,1,千万不要单排海克斯,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0190,BILI_0071,71,千万不要单排海克斯！！！！！！如果你还在单排海克斯可以看评论区置顶小群一起玩！！！千万不要单排大乱斗！！！可怜主播的朋友们可以关注三连一下哦~,2,如果你还在单排海克斯可以看评论区置顶小群一起玩,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0191,BILI_0071,71,千万不要单排海克斯！！！！！！如果你还在单排海克斯可以看评论区置顶小群一起玩！！！千万不要单排大乱斗！！！可怜主播的朋友们可以关注三连一下哦~,3,千万不要单排大乱斗,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0192,BILI_0071,71,千万不要单排海克斯！！！！！！如果你还在单排海克斯可以看评论区置顶小群一起玩！！！千万不要单排大乱斗！！！可怜主播的朋友们可以关注三连一下哦~,4,可怜主播的朋友们可以关注三连一下哦~,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0193,BILI_0072,72,其实没必要在意那些羁绊，毕竟提升都不太大，尽量选这适配英雄的海克斯，骰子羁绊除外,1,其实没必要在意那些羁绊，毕竟提升都不太大，尽量选这适配英雄的海克斯，骰子羁绊除外,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0194,BILI_0073,73,小火龙，塞纳，提莫，猫咪，炸弹人，今天遇到一把ap巨魔扔柱子加猫咪的，一点不想打。想投降也不投，他们四个人开黑的。,1,小火龙，塞纳，提莫，猫咪，炸弹人，今天遇到一把ap巨魔扔柱子加猫咪的，一点不想打,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0195,BILI_0073,73,小火龙，塞纳，提莫，猫咪，炸弹人，今天遇到一把ap巨魔扔柱子加猫咪的，一点不想打。想投降也不投，他们四个人开黑的。,2,想投降也不投，他们四个人开黑的,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0196,BILI_0074,74,这把看阵容都想秒了，幸亏几个后排队友虽然英雄垃圾但是开团秒跟,1,这把看阵容都想秒了，幸亏几个后排队友虽然英雄垃圾但是开团秒跟,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0197,BILI_0075,75,看到池子里有提莫豹女巴德这种我都是秒选的，卡到最后一秒再选别的，我宁愿抢不到我想玩的英雄我也不冒队友玩这些死冯英雄的风险,1,看到池子里有提莫豹女巴德这种我都是秒选的，卡到最后一秒再选别的，我宁愿抢不到我想玩的英雄我也不冒队友玩这些死冯英雄的风险,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0198,BILI_0076,76,普通乱斗用阵容限制胜率，海克斯用阵容加海克斯限制胜率，现在又多个通行证，死都不让你赢了说是，50％控制的死死地，你家永远是炸弹人泽拉斯轮子妈。对面开局回归基本功船长瑞兹，小丑瑞文。,1,普通乱斗用阵容限制胜率，海克斯用阵容加海克斯限制胜率，现在又多个通行证，死都不让你赢了说是，50％控制的死死地，你家永远是炸弹人泽拉斯轮子妈,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0199,BILI_0076,76,普通乱斗用阵容限制胜率，海克斯用阵容加海克斯限制胜率，现在又多个通行证，死都不让你赢了说是，50％控制的死死地，你家永远是炸弹人泽拉斯轮子妈。对面开局回归基本功船长瑞兹，小丑瑞文。,2,对面开局回归基本功船长瑞兹，小丑瑞文,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0200,BILI_0077,77,受着，喜欢乱出装当怯战蜥蜴恶心队友，队友点你就受着,1,受着，喜欢乱出装当怯战蜥蜴恶心队友，队友点你就受着,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0201,BILI_0078,78,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流；拿个量子计算不敢雪球突脸，拿了坦克引擎又拿自爆海克斯；只能说还是太有理解了[笑哭],1,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0202,BILI_0078,78,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流；拿个量子计算不敢雪球突脸，拿了坦克引擎又拿自爆海克斯；只能说还是太有理解了[笑哭],2,拿个量子计算不敢雪球突脸，拿了坦克引擎又拿自爆海克斯,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0203,BILI_0078,78,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流；拿个量子计算不敢雪球突脸，拿了坦克引擎又拿自爆海克斯；只能说还是太有理解了[笑哭],3,只能说还是太有理解了[笑哭],punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0204,BILI_0079,79,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,1,海克斯大乱斗的火爆是否说明人人超模的加法机制才是正道，抗吧热议,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0205,BILI_0080,80,即时游戏，就要有随机性。我操作差，反应慢，就一定赢不了，那我还玩个毛，玩游戏去了。你强，总有比你更强，卷到最后曲高和寡,1,即时游戏，就要有随机性,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0206,BILI_0080,80,即时游戏，就要有随机性。我操作差，反应慢，就一定赢不了，那我还玩个毛，玩游戏去了。你强，总有比你更强，卷到最后曲高和寡,2,我操作差，反应慢，就一定赢不了，那我还玩个毛，玩游戏去了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0207,BILI_0080,80,即时游戏，就要有随机性。我操作差，反应慢，就一定赢不了，那我还玩个毛，玩游戏去了。你强，总有比你更强，卷到最后曲高和寡,3,你强，总有比你更强，卷到最后曲高和寡,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0208,BILI_0081,81,核心是类似肉鸽的玩法，每局都能有不同的可能性,1,核心是类似肉鸽的玩法，每局都能有不同的可能性,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0209,BILI_0082,82,还可以整点活儿，比如“兑子”用自己两个海克斯封印对面某人的一个海克斯，趣味性肯定拉满,1,还可以整点活儿，比如“兑子”用自己两个海克斯封印对面某人的一个海克斯，趣味性肯定拉满,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0210,BILI_0083,83,酸辣粉还低等吗？出个冰杖，三个小技能拉克丝有什么区别，一个直线控制的，一个圆型打伤害的，一个给队友套盾的，已经是软辅里面最像法师的了,1,酸辣粉还低等吗,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0211,BILI_0083,83,酸辣粉还低等吗？出个冰杖，三个小技能拉克丝有什么区别，一个直线控制的，一个圆型打伤害的，一个给队友套盾的，已经是软辅里面最像法师的了,2,出个冰杖，三个小技能拉克丝有什么区别，一个直线控制的，一个圆型打伤害的，一个给队友套盾的，已经是软辅里面最像法师的了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0212,BILI_0084,84,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1。这种逆天的破坏平衡方式都不影响游戏。游戏里面拼的还是技术和运气，赢不赢和你的通行证没关系，只能说提升一下游戏体验,1,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0213,BILI_0084,84,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1。这种逆天的破坏平衡方式都不影响游戏。游戏里面拼的还是技术和运气，赢不赢和你的通行证没关系，只能说提升一下游戏体验,2,这种逆天的破坏平衡方式都不影响游戏,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0214,BILI_0084,84,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1。这种逆天的破坏平衡方式都不影响游戏。游戏里面拼的还是技术和运气，赢不赢和你的通行证没关系，只能说提升一下游戏体验,3,游戏里面拼的还是技术和运气，赢不赢和你的通行证没关系，只能说提升一下游戏体验,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0215,BILI_0085,85,我那把队友的男枪，第一个海克斯一板一眼，直接出了狂妄收集者大穿，后面也没拿到亮剑，神装一点攻速没有，最后还问了一句一板一眼是不是削了，这能崩住的真是人物,1,我那把队友的男枪，第一个海克斯一板一眼，直接出了狂妄收集者大穿，后面也没拿到亮剑，神装一点攻速没有，最后还问了一句一板一眼是不是削了，这能崩住的真是人物,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0216,BILI_0086,86,海斗一共就三个组成部分，英雄海克斯装备，你海克斯拿对了瞎出装备，根本发挥不出海克斯的优点，然后被对面抽陀螺，队友善意提醒你你还不乐意，那我只能说这种抖m还是去应聘一下人形沙袋吧，那个劲大会更爽,1,海斗一共就三个组成部分，英雄海克斯装备，你海克斯拿对了瞎出装备，根本发挥不出海克斯的优点，然后被对面抽陀螺，队友善意提醒你你还不乐意，那我只能说这种抖m还是去应聘一下人形沙袋吧，那个劲大会更爽,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0217,BILI_0087,87,就怕出装警察自己不会玩还瞎点，真的没空给他打字解释,1,就怕出装警察自己不会玩还瞎点，真的没空给他打字解释,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0218,BILI_0088,88,我想赢，队友瞎出装，我还被喷出装警察。我不想赢，我瞎出装，队友又点我装备。真难侍候呢,1,我想赢，队友瞎出装，我还被喷出装警察,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0219,BILI_0088,88,我想赢，队友瞎出装，我还被喷出装警察。我不想赢，我瞎出装，队友又点我装备。真难侍候呢,2,我不想赢，我瞎出装，队友又点我装备,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
