evidence_id,sample_id,platform_source,unit_index,unit_text,surface_topic,mechanism_label,evidence_phrase,label_source,proposal_confidence,review_status,analysis_inclusion_status,legacy_evidence_id,queue_id,notes
BILI_0024_U01,BILI_0024,Bili,1,玩了300多把海斗，印象中提莫没有正战绩过，不管对面还是己方，为什么我会记住提莫的战绩，之前有人提醒我这个英雄是吸队友血的，我就默默记住了,matchmaking,uncertain,玩了300多把海斗，印象中提莫没有正战绩,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0068,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0025_U01,BILI_0025,Bili,1,这个通行证现在分循环任务和周常任务，周常是每周打3把无论输赢给600经验，循环是每两把给200经验,rewards,uncertain,这个通行证现在分循环任务和周常任务，周常,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0069,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0025_U02,BILI_0025,Bili,2,通行证一共32级，150经验升一级，升满需要4800经验,,uncertain,通行证一共32级，150经验升一级，升满,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0070,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0025_U03,BILI_0025,Bili,3,如果像我平时只打人机、打海斗只为了做做任务拿拿活动给的皮肤这样，每周只打三把做个周常的话，一周平均下来是900经验，就打五到六周差不多能打满的样子,matchmaking,uncertain,如果像我平时只打人机、打海斗只为了做做任,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0071,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0025_U04,BILI_0025,Bili,4,我只会玩硬辅和法师，实战体验下来也就那样吧，该乐乐该坐牢坐牢，就是之前做赢一把的任务被elo做局了连跪10把让我很气,rewards,uncertain,我只会玩硬辅和法师，实战体验下来也就那样,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0072,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0025_U05,BILI_0025,Bili,5,顺带一提今天虚空裂隙牛头让我顶爽了,,uncertain,顺带一提今天虚空裂隙牛头让我顶爽了,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0073,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0026_U01,BILI_0026,Bili,1,开局领先一个锻造器价值750金币再领先300这就领先一千经济了,,uncertain,开局领先一个锻造器价值750金币再领先3,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0074,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0026_U02,BILI_0026,Bili,2,后面还有自选的金变彩，还不是质变的随机彩，还有三个强化合剂,,uncertain,后面还有自选的金变彩，还不是质变的随机彩,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0075,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0026_U03,BILI_0026,Bili,3,有等级跟没等级强度差距不是一点半点，没等级的人就是没体验被暴揍然后退游，加大新玩家入坑的门槛，到时候就剩一群结晶玩家在玩,progression,fairness_threat,游，加大新玩家入坑的门槛，到时候就,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0076,B 站 Agent 提案，未人工复核
BILI_0027_U01,BILI_0027,Bili,1,一、bug多 二、伤害溢出，节奏快，坦克没有生存空间 三、局外成长不平衡,progression,uncertain,一、bug多 二、伤害溢出，节奏快，坦克,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0077,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0028_U01,BILI_0028,Bili,1,感觉现在伤害都太高了，不是你秒我就是我秒你，肉都扛不住，而且海克斯不胡队友死活不点，胡了不是对面点就是队友点,matchmaking,uncertain,感觉现在伤害都太高了，不是你秒我就是我秒,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0078,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0029_U01,BILI_0029,Bili,1,现在版本我个人认为最大的问题就是：1,balance,uncertain,现在版本我个人认为最大的问题就是：1,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0079,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0029_U02,BILI_0029,Bili,2,局外养成影响局内游戏，这是MOBA游戏大忌,progression,uncertain,局外养成影响局内游戏，这是MOBA游戏大,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0080,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0029_U03,BILI_0029,Bili,3,羁绊系统的崩坏，其实是调整弱符文的好工具，弱符文的羁绊就应该是0,balance,uncertain,羁绊系统的崩坏，其实是调整弱符文的好工具,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0081,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0029_U04,BILI_0029,Bili,4,5=2的效果，强符文就是1+1=1的效果，比如你是选择拿一个单个效果的垃圾符文，赌强力的羁绊，还是选择保底，选择当个强力的符文，但是羁绊就很一般,balance,competence_frustration,拿一个单个效果的垃圾符文，赌强力的羁,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0082,B 站 Agent 提案，未人工复核
BILI_0029_U05,BILI_0029,Bili,5,这样对于单次没拿到强力符文的玩家，也是种补偿机制,,uncertain,这样对于单次没拿到强力符文的玩家，也是种,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0083,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0029_U06,BILI_0029,Bili,6,经济系符文和羁绊的数值，经济的优势，是一种无法反制的优势，同时先发永远赢后发，其他符文你还有可能用操作，针对出装来反制，但是经济类不行，数值还要调整,balance,fairness_threat,还有可能用操作，针对出装来反制，但是,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0084,B 站 Agent 提案，未人工复核
BILI_0029_U07,BILI_0029,Bili,7,还是经济类符文，过于强势且适用性广，挤占了其他符文的选择空间，整局游戏大家都在找经济类符文，海克斯大乱斗变成了极地乱斗极速版,event_design,uncertain,还是经济类符文，过于强势且适用性广，挤占,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0085,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0029_U08,BILI_0029,Bili,8,坦克位的生存环境恶劣，坦克作为游戏内经济最低的位置，经济类符文的泛滥，心之钢的削弱，导致坦克选出来就成了一个混子，大家就都不太愿意玩坦克了，又成为了丢子大乱斗,event_design,belonging_drop,坦克位的生存环境恶劣，坦克作为游,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0086,B 站 Agent 提案，未人工复核
BILI_0029_U09,BILI_0029,Bili,9,总感觉设计师像换人了一样，上版本经济符文保守，这版本直接走向了另一个极端，小蛋糕这种前两个来就是假卡级别的，或者可以考虑进一步削弱金币获取，强调它的治疗效果，敌方只有减速，没有治疗，这样可以作为坦克或者软辅的备选符文，增加这两位置的功能性和经济补充,communication_transparency,trust_communication_gap,总感觉设计师像换人了一样，上,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0087,B 站 Agent 提案，未人工复核
BILI_0029_U10,BILI_0029,Bili,10,最后个人要求，能不能删了你那开局锻造器，300你都删了，又不删干净，删完了显得设计师会蠢，所以要保留一部分是吧,communication_transparency,trust_communication_gap,干净，删完了显得设计师会蠢，所以要保留,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0088,B 站 Agent 提案，未人工复核
BILI_0029_U11,BILI_0029,Bili,11,up说的总体上我是认可的，原本海克斯乱斗是比较平衡的，极少有天胡打不了的对局，大部分对局都是主要看思路和操作，如果对面坦克横行或者刺客横行，那大概率是因为你们阵容构成本来有问题，符文进一步放大了这个问题，下把开局的时候，你会下意识的补,balance,uncertain,up说的总体上我是认可的，原本海克斯乱斗,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0089,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0030_U01,BILI_0030,Bili,1,我这几天见到的最多的评价就是这把运气差了点/对面海克斯太糊了，你还知道我运气差呀,balance,uncertain,我这几天见到的最多的评价就是这把运气差了,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0090,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0030_U02,BILI_0030,Bili,2,我发的海克斯那都是人用的吗，坦克的给射手的射手都给法师的法师的给辅助的辅助的给坦克的,balance,uncertain,我发的海克斯那都是人用的吗，坦克的给射手,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0091,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0030_U03,BILI_0030,Bili,3,羁绊都凑不起来，坦克连钢化你心是什么样子都不知道，我们莎弥拉从来就没亮过剑，对面莎弥拉把把都亮剑,balance,uncertain,羁绊都凑不起来，坦克连钢化你心是什么样子,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0092,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U01,BILI_0031,Bili,1,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别,,uncertain,不知道你新版玩了多少把，我一开始也是和u,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0093,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U02,BILI_0031,Bili,2,首先，我目前通行证24级，证明我游玩的次数还是比较多的,,uncertain,首先，我目前通行证24级，证明我游玩的次,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0094,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U03,BILI_0031,Bili,3,新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容,event_design,uncertain,新版海克斯随着各个羁绊，其实拓展了大乱斗,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0095,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U04,BILI_0031,Bili,4,虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢,balance,uncertain,虽然我知道有各种不平衡，但是破题之法不是,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0097,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U05,BILI_0031,Bili,5,其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方,progression,uncertain,其次讲一下局外养成，首先我表态，我也不太,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0098,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U06,BILI_0031,Bili,6,但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有,matchmaking,uncertain,但是我发现游戏是根据玩家的通行证等级匹配,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0099,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0031_U07,BILI_0031,Bili,7,其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷,progression,uncertain,其次，通行证让这个游戏有了追求，肝是一方,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0100,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0032_U01,BILI_0032,Bili,1,玩了十几把新版海斗果断退坑了，主要还是因为平衡崩坏了,,fairness_threat,把新版海斗果断退坑了，主要还是因为,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0101,B 站 Agent 提案，未人工复核
BILI_0032_U02,BILI_0032,Bili,2,上个版本即使遇到对面一两个天胡的，这边只要想赢还是可以通过沟通团队合作，抓对面失误，卡复活时间，强开打人数差等等用操作和一点运营思路翻盘,balance,uncertain,上个版本即使遇到对面一两个天胡的，这边只,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0102,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0032_U03,BILI_0032,Bili,3,这个版本就是一直打架激情互秒，要么被虐，要么无脑屠杀，几乎都是一边倒的对局，少了很多拉扯，操作和博弈的乐趣，而少了的这些我认为就是英雄联盟这个游戏的精髓,balance,fairness_threat,脑屠杀，几乎都是一边倒的对局，少了很多,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0103,B 站 Agent 提案，未人工复核
BILI_0033_U01,BILI_0033,Bili,1,海斗至少不会全是丢丢怪的天下，有时候玩普通大乱斗对面丢子多就是坐牢局，就算赢了也感觉很心累，海斗感觉至少有那一丝抽到好海克斯的希望,event_design,uncertain,海斗至少不会全是丢丢怪的天下，有时候玩普,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0104,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0034_U01,BILI_0034,Bili,1,海克斯大乱斗跟这个普通大乱斗不一样的点在于普通大乱斗英雄一抽完差不多知道结局了，海克斯大乱斗每次符文对每个英雄都可能带来质变，不确定性很多,event_design,uncertain,海克斯大乱斗跟这个普通大乱斗不一样的点在,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0105,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0035_U01,BILI_0035,Bili,1,我感觉最大的问题就是 它是大乱斗 你想玩一个套路你甚至得先赌自己这一把有没有玩这个套路的资格 在此基础的恶性体验最上限是一随到自己既不会玩+不知道适用什么套路的英雄+天谴海克斯 对局十分熟练完全知道怎么玩+知道适用套路+天胡海克斯 就会导致对局完全没有任何体验 但凡依旧大乱斗地图但是改成英雄自选都比现在好 至少能保证在天谴海克斯的情况下自己至少能发挥英雄本身的实力来应对对面 而不是完全没有任何可用操作,progression,uncertain,我感觉最大的问题就是 它是大乱斗 你想玩,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0106,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0036_U01,BILI_0036,Bili,1,还有开局锻造器太亏贼了，别人银的我彩的，开局25%全吸，比别人多个吸血习性，对面怎么打，昨天一把狮子狗开局20固穿，队友天使25%全吸，因为是6级前锻出的，天使是近战，不会减半，再配上9级给的大红药，直接给对面打投了，第三个海克斯都没见着,matchmaking,competence_frustration,全吸，比别人多个吸血习性，对面怎么打,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0108,B 站 Agent 提案，未人工复核
BILI_0037_U01,BILI_0037,Bili,1,遇到个10秒一个大的死歌，我玩的老鼠，活不过20秒，然后自己这边三个肉一个刺客，就我和刺客有输出，两个肉开黑的炼金和锤石一直不点，还嘲讽我们就是这样玩游戏的光点投降,balance,competence_frustration,客，就我和刺客有输出，两个肉开黑的炼,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0109,B 站 Agent 提案，未人工复核
BILI_0037_U02,BILI_0037,Bili,2,人家死歌也不推，就一直在家放大，我复活20秒必死,,uncertain,人家死歌也不推，就一直在家放大，我复活2,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0110,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0037_U03,BILI_0037,Bili,3,给我气的使劲喷这个炼金,community_conflict,norm_safety_risk,给我气的使劲喷这个炼金,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0111,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0038_U01,BILI_0038,Bili,1,总场数600多盘但是我现在已经不想玩了，一坨大便的平衡性，强化越来越非人类，坦克得不到经济补充后排装备起得比前排快，路人局普遍不想玩前排整一盘阵容畸形到不得了还有那鬼一样的海克斯池子，你就玩吧,balance,belonging_drop,盘但是我现在已经不想玩了，一坨大便的平,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0112,B 站 Agent 提案，未人工复核
BILI_0039_U01,BILI_0039,Bili,1,最近我是真感觉池子被污染了，谁家剑圣、瘸子池子里有尤里卡、神射这种法师海克斯，我打了好几场的瘸子，全给法师海克斯，碎片一堆法穿法强，一点穿甲攻击不给,balance,uncertain,最近我是真感觉池子被污染了，谁家剑圣、瘸,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0113,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0040_U01,BILI_0040,Bili,1,很多人就喜欢不平衡，越不平越支持，说娱乐模式就是要不公平，不然像排位无限斗魂越平衡越暴死,matchmaking,fairness_threat,说娱乐模式就是要不公平，不然像排位无限,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0114,B 站 Agent 提案，未人工复核
BILI_0040_U02,BILI_0040,Bili,2,我还是觉得海斗步子迈大了，加速暴死，之前都是什么丢子王朝，坦克王朝，只有建议不玩什么，没说不好玩不够爽，现在出现两极分化了，一边说太爽太好玩了，一边说无论输赢对局太快，没爽就结束，拿不到好的符文投，没对面好的投，二塔没了投，为了局外奖励投，人头全被K战绩不好投,rewards,uncertain,我还是觉得海斗步子迈大了，加速暴死，之前,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0115,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0041_U01,BILI_0041,Bili,1,测试服出羁绊的时候我就说了，原本挺好玩的出了羁绊看似选择更多其实选择更少了，因为固定强度的羁绊比随机搭配符文提升更大更稳定,balance,uncertain,测试服出羁绊的时候我就说了，原本挺好玩的,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0116,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0041_U02,BILI_0041,Bili,2,本来就是娱乐模式，大家都是玩创新科技的，你出了一个稳定提升能力的羁绊系统，胜负欲望强的肯定就是选不需要赌命的英雄，稳定羁绊类海克斯，每把都能遇到，就跟加强版峡谷一样，海克斯的精神丢失了，娱乐不起来,event_design,uncertain,本来就是娱乐模式，大家都是玩创新科技的，,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0117,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0042_U01,BILI_0042,Bili,1,过于娱乐化，导致大乱斗本身的竞技性没了，从为英雄定制海克斯变成为凑羁绊拿海克斯，阵容和英雄还有手法熟练度对对局的影响力下滑太多了，玩起来反而乏味,progression,uncertain,过于娱乐化，导致大乱斗本身的竞技性没了，,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0118,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0042_U02,BILI_0042,Bili,2,看到对面神人拿到胡牌海克斯用猪鼻操作大杀四方，感觉像吃了坨谢特，玩回普通乱斗了,balance,uncertain,看到对面神人拿到胡牌海克斯用猪鼻操作大杀,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0119,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0043_U01,BILI_0043,Bili,1,新版本海斗没有英雄和海克斯联动的乐趣，全在凑羁绊，没羁绊的海克斯天生低人一等，上版本很多能作为保本选的海克斯这版本因为不带羁绊导致玩家看都不想看一眼，选海克斯从和英雄的适配性考虑变成能不能凑出羁绊，一些弱势海克斯不仅没加强也没进羁绊系统，而红包小蛋糕捐赠缩小引擎这些本身强度都超模到天上去的海克斯却还能进羁绊系统,balance,competence_frustration,擎这些本身强度都超模到天上去的海克斯,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0120,B 站 Agent 提案，未人工复核
BILI_0044_U01,BILI_0044,Bili,1,作为娱乐模式，最重要的不应该是用海克斯强化增加新的玩法吗,event_design,uncertain,作为娱乐模式，最重要的不应该是用海克斯强,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0121,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0044_U02,BILI_0044,Bili,2,现在这一改完所有人无脑找经济羁绊和锻造器羁绊，这玩意到后面就是数值碾压你，玩起来恶心的一批,balance,uncertain,现在这一改完所有人无脑找经济羁绊和锻造器,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0123,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0044_U03,BILI_0044,Bili,3,那个俯冲轰炸羁绊和全自动羁绊不是设计的挺有想法吗,balance,uncertain,那个俯冲轰炸羁绊和全自动羁绊不是设计的挺,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0124,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0045_U01,BILI_0045,Bili,1,这版本丢子太恶心了 都说娱乐模式不需要平衡 但是丢子是最影响游戏体验的 十个人互丢的局更是走位练习 毫无体验感 坦克稍微强点可以让战士射手刺客以及坦克本身都有游戏体验 丢子只能让自己获得游戏体验 丢爽了后期还是会被翻 恶心得很,progression,uncertain,这版本丢子太恶心了 都说娱乐模式不需要平,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0126,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0046_U01,BILI_0046,Bili,1,现在肉压根玩不了，像小丑一样，我不理解钢为啥削到百6，没刚化你心出钢跟浪费钱没啥区别了，全是丢子伤害还高的不行，玩adc想玩神龙烈焰，狠着出魔法飞弹,balance,uncertain,现在肉压根玩不了，像小丑一样，我不理解钢,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0127,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0046_U02,BILI_0046,Bili,2,选个大虫子玩刚化你心，第二个给我出踢踏舞,,uncertain,选个大虫子玩刚化你心，第二个给我出踢踏舞,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0128,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0046_U03,BILI_0046,Bili,3,卡池还更垃圾了很多纯法师居然会出法转物，设计师左右脑互搏，蛋糕这东西的数值为啥能活出测试服，我说白了必须得做卡池区分，不然设计出来的东西他们自己驾驭不了,communication_transparency,trust_communication_gap,居然会出法转物，设计师左右脑互搏，蛋糕,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0129,B 站 Agent 提案，未人工复核
BILI_0047_U01,BILI_0047,Bili,1,这模式一旦没人爱玩前排就是纯坐牢，两边都是丢子互丢和刺客对秒，纯折磨，我玩大乱斗就是来无脑战斗的，我还得躲弹幕一样的游戏，我还得小心那个比小丑和法师莫名其妙的飞弹，那个比骰子和金币羁绊一旦糊起来就是纯纯的成帝，还有海克斯需要通行证解锁又是哪个设计师脑子进大分了设计出来的,communication_transparency,trust_communication_gap,行证解锁又是哪个设计师脑子进大分了设计,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0130,B 站 Agent 提案，未人工复核
BILI_0048_U01,BILI_0048,Bili,1,我的建议是直接加一个棱彩海克斯，而且只能极地地图有概率出现，叫做极寒渊狱，效果非常简单因为风暴的影响不受到450码以外任何伤害--实际上就是赵信大招,balance,uncertain,我的建议是直接加一个棱彩海克斯，而且只能,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0132,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0048_U02,BILI_0048,Bili,2,直接选到就不让丢子玩了，这个海克斯甚至可以出现概率非常低，地图1/3概率，加出彩概率，加降低其本身出现概率,balance,uncertain,直接选到就不让丢子玩了，这个海克斯甚至可,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0133,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0048_U03,BILI_0048,Bili,3,其存在的核心意义是“威慑纪元”，你选五个丢子之前要掂量一下，对面有没有可能拿到这个海克斯直接一个打五个开爽,balance,uncertain,其存在的核心意义是“威慑纪元”，你选五个,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0134,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0048_U04,BILI_0048,Bili,4,这样既不真正削弱其它海克斯，和丢子玩家的实际游玩体验，还能减少丢子,balance,uncertain,这样既不真正削弱其它海克斯，和丢子玩家的,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0135,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0049_U01,BILI_0049,Bili,1,近战海克斯和远程海克斯不作区分是最蠢的设计,balance,uncertain,近战海克斯和远程海克斯不作区分是最蠢的设,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0136,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0049_U02,BILI_0049,Bili,2,全能吸血需要削弱，不然本身缺伤害的英雄一辈子打不赢一个有全能吸血的脆皮,balance,competence_frustration,全能吸血需要削弱，不然本,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0137,B 站 Agent 提案，未人工复核
BILI_0049_U03,BILI_0049,Bili,3,削弱移速类海克斯或者降低前期的数值,balance,uncertain,削弱移速类海克斯或者降低前期的数值,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0138,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0049_U04,BILI_0049,Bili,4,削弱当前版本人人都有的气定神闲前期强度,balance,uncertain,削弱当前版本人人都有的气定神闲前期强度,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0139,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0050_U01,BILI_0050,Bili,1,觉得好玩的应该都是新玩家和运气很好的欧皇，胡了那么两三把，正巧对面还不点，所以就感觉挺好玩的，幸存者偏差,,fairness_threat,挺好玩的，幸存者偏差,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0140,B 站 Agent 提案，未人工复核
BILI_0050_U02,BILI_0050,Bili,2,我大乱斗十年老玩家了，一有空就高强度大乱斗，这版本玩了四五十把，很明确的结论就是不好玩，这两天更新后变得更不好玩了,event_design,uncertain,我大乱斗十年老玩家了，一有空就高强度大乱,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0141,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0050_U03,BILI_0050,Bili,3,我感觉我应该能代表大多数玩家的心声，那些觉得好玩的应该是玩的还不够多，加上运气不错的幸存者偏差,,fairness_threat,运气不错的幸存者偏差,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0142,B 站 Agent 提案，未人工复核
BILI_0051_U01,BILI_0051,Bili,1,加点坦克的海克斯吧，目前坦克的海克斯就那么几个，强势一点的钢化你心，歌莉娅巨人，慢炖，坦克引擎等等,balance,uncertain,加点坦克的海克斯吧，目前坦克的海克斯就那,agent_proposed,low,agent_proposed_unreviewed,included_flagged_uncertain,,BQ_0143,B 站 Agent 提案，未人工复核；uncertain 单独标记
BILI_0051_U02,BILI_0051,Bili,2,还有一大堆招笑的，比如控制敌人回血，控制敌人加护甲魔抗的，太弱了这些,,competence_frustration,的，比如控制敌人回血，控制敌人加护甲,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0144,B 站 Agent 提案，未人工复核
BILI_0051_U03,BILI_0051,Bili,3,目前就是输出海克斯比防御类海克斯多太多，玩坦克大部分很难能拿到适配的海克斯，这种情况下毫无游戏体验,balance,competence_frustration,目前就是输出海克斯比防御类海,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0145,B 站 Agent 提案，未人工复核
BILI_0051_U04,BILI_0051,Bili,4,建议加一些减伤的，加双抗的海克斯,balance,competence_frustration,一些减伤的，加双抗的海克斯,agent_proposed,medium,agent_proposed_unreviewed,included,,BQ_0146,B 站 Agent 提案，未人工复核
