issue_type,source_id,referenced_id,detail
evidence_unit_semantic_no_match,219_u1,219,unit_text 唯一命中 clean id=339（parent_id 错位）; sim=0.0294 ngram=0.0
evidence_unit_semantic_no_match,219_u2,219,unit_text 唯一命中 clean id=339（parent_id 错位）; sim=0.0513 ngram=0.0
evidence_unit_semantic_no_match,220_u1,220,unit_text 唯一命中 clean id=340（parent_id 错位）; sim=0.0588 ngram=0.0
evidence_unit_semantic_no_match,220_u2,220,unit_text 唯一命中 clean id=340（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,221_u1,221,unit_text 唯一命中 clean id=341（parent_id 错位）; sim=0.1277 ngram=0.0
evidence_unit_semantic_no_match,222_u1,222,unit_text 唯一命中 clean id=342（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,222_u2,222,unit_text 唯一命中 clean id=342（parent_id 错位）; sim=0.04 ngram=0.0
evidence_unit_semantic_no_match,223_u1,223,unit_text 唯一命中 clean id=343（parent_id 错位）; sim=0.0488 ngram=0.0
evidence_unit_semantic_no_match,223_u2,223,unit_text 唯一命中 clean id=343（parent_id 错位）; sim=0.0816 ngram=0.0
evidence_unit_semantic_no_match,223_u3,223,unit_text 唯一命中 clean id=343（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,223_u4,223,unit_text 唯一命中 clean id=343（parent_id 错位）; sim=0.0833 ngram=0.0
evidence_unit_semantic_no_match,224_u1,224,unit_text 唯一命中 clean id=344（parent_id 错位）; sim=0.1333 ngram=0.0
evidence_unit_semantic_no_match,225_u1,225,unit_text 唯一命中 clean id=345（parent_id 错位）; sim=0.0857 ngram=0.0
evidence_unit_semantic_no_match,225_u2,225,unit_text 唯一命中 clean id=345（parent_id 错位）; sim=0.0606 ngram=0.0
evidence_unit_semantic_no_match,225_u3,225,unit_text 唯一命中 clean id=345（parent_id 错位）; sim=0.0968 ngram=0.0
evidence_unit_semantic_no_match,225_u4,225,unit_text 唯一命中 clean id=345（parent_id 错位）; sim=0.0851 ngram=0.0
evidence_unit_semantic_no_match,226_u1,226,unit_text 唯一命中 clean id=346（parent_id 错位）; sim=0.0238 ngram=0.0
evidence_unit_semantic_no_match,227_u1,227,unit_text 唯一命中 clean id=347（parent_id 错位）; sim=0.1132 ngram=0.0
evidence_unit_semantic_no_match,227_u2,227,unit_text 唯一命中 clean id=347（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,228_u1,228,unit_text 唯一命中 clean id=348（parent_id 错位）; sim=0.0706 ngram=0.0
evidence_unit_semantic_no_match,229_u1,229,unit_text 唯一命中 clean id=349（parent_id 错位）; sim=0.0889 ngram=0.0
evidence_unit_semantic_no_match,229_u2,229,unit_text 唯一命中 clean id=349（parent_id 错位）; sim=0.1026 ngram=0.0
evidence_unit_semantic_no_match,230_u1,230,unit_text 唯一命中 clean id=350（parent_id 错位）; sim=0.0392 ngram=0.0
evidence_unit_semantic_no_match,230_u2,230,unit_text 唯一命中 clean id=350（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,231_u1,231,unit_text 唯一命中 clean id=351（parent_id 错位）; sim=0.0755 ngram=0.0
evidence_unit_semantic_no_match,231_u2,231,unit_text 唯一命中 clean id=351（parent_id 错位）; sim=0.0625 ngram=0.0
evidence_unit_semantic_no_match,232_u1,232,unit_text 唯一命中 clean id=352（parent_id 错位）; sim=0.0714 ngram=0.0
evidence_unit_semantic_no_match,232_u2,232,unit_text 唯一命中 clean id=352（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,233_u1,233,unit_text 唯一命中 clean id=353（parent_id 错位）; sim=0.0392 ngram=0.0
evidence_unit_semantic_no_match,233_u2,233,unit_text 唯一命中 clean id=353（parent_id 错位）; sim=0.037 ngram=0.0
evidence_unit_semantic_no_match,234_u1,234,unit_text 唯一命中 clean id=354（parent_id 错位）; sim=0.1556 ngram=0.0303
evidence_unit_semantic_no_match,235_u1,235,unit_text 唯一命中 clean id=355（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,235_u2,235,unit_text 唯一命中 clean id=355（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,236_u1,236,unit_text 唯一命中 clean id=356（parent_id 错位）; sim=0.0548 ngram=0.0
evidence_unit_semantic_no_match,237_u1,237,unit_text 唯一命中 clean id=357（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,237_u2,237,unit_text 唯一命中 clean id=357（parent_id 错位）; sim=0.0923 ngram=0.0
evidence_unit_semantic_no_match,238_u1,238,unit_text 唯一命中 clean id=358（parent_id 错位）; sim=0.093 ngram=0.0
evidence_unit_semantic_no_match,239_u1,239,unit_text 唯一命中 clean id=359（parent_id 错位）; sim=0.093 ngram=0.0
evidence_unit_semantic_no_match,240_u1,240,unit_text 唯一命中 clean id=360（parent_id 错位）; sim=0.0667 ngram=0.0667
evidence_unit_semantic_no_match,240_u2,240,unit_text 唯一命中 clean id=360（parent_id 错位）; sim=0.08 ngram=0.0
evidence_unit_semantic_no_match,240_u3,240,unit_text 唯一命中 clean id=360（parent_id 错位）; sim=0.0405 ngram=0.0
