id,parent_id,unit_text,surface_topic,reason_short,mechanism_label,confidence,evidence_phrase,raw_text
149_u2,149,你爱出什么，爱玩什么，管我吊事。,other_uncertain,The feedback is vague and does not clearly align with any specific allowed topic.,uncertain,low,你爱出什么，爱玩什么，管我吊事。,
149_u3,149,你摆我也摆，你C我就混，你努力我也不介意C一把。,other_uncertain,The feedback describes player behavior patterns but doesn't clearly align with any specific allowed topic.,fairness_threat,high,你摆我也摆，你C我就混,
149_u4,149,自己能玩开心，比啥都重要,other_uncertain,The feedback expresses general enjoyment without specifying a clear topic from the allowed labels.,uncertain,low,自己能玩开心，比啥都重要,
150_u1,150,我普斗大部分时候玩AD,other_uncertain,The feedback mentions playing AD but lacks clear context about game systems or issues.,uncertain,low,我普斗大部分时候玩AD,
150_u2,150,玩海斗AD能不拿就不拿,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,玩海斗AD能不拿就不拿,
151_u1,151,承伤比亚索都高,other_uncertain,The feedback text is in Chinese and unclear without context.,competence_frustration,medium,承伤比亚索都高,
151_u2,151,说明这瑞兹一直在前边顶着给你创造输出空间,other_uncertain,The feedback describes in-game teamwork but does not clearly match any specific allowed label.,uncertain,low,说明这瑞兹一直在前边顶着给你创造输出空间,
151_u3,151,没有由心及物跟你一样也是个脆皮,other_uncertain,The feedback text is unclear and does not directly correspond to any allowed label.,uncertain,low,没有由心及物跟你一样也是个脆皮,
151_u4,151,一直在前排顶着还只死两次,other_uncertain,The feedback describes gameplay performance but doesn't clearly match any specific allowed topic.,uncertain,low,一直在前排顶着还只死两次,
151_u5,151,这瑞兹可以了,other_uncertain,The feedback text is too vague to determine a specific surface topic from the allowed labels.,uncertain,low,这瑞兹可以了,
152_u1,152,奥巴马这都能9.5分，幽默完了,other_uncertain,The feedback contains sarcastic commentary about a score that doesn't clearly relate to any specific allowed topic.,uncertain,low,奥巴马这都能9.5分，幽默完了,
153_u1,153,人家抗伤和回血也高，评分比你高很正常,balance,The feedback discusses character performance metrics like damage absorption and healing affecting score comparisons.,competence_frustration,medium,评分比你高很正常,
154_u1,154,光头特别好刷评分，不知道为什么,other_uncertain,The feedback mentions scoring but lacks clear context for specific categories.,uncertain,low,光头特别好刷评分，不知道为什么,
155_u1,155,这评分就不公平,other_uncertain,The feedback mentions unfairness but lacks specific context to assign to a defined topic.,fairness_threat,high,这评分就不公平,
155_u2,155,前排玩的再好也很难拿,other_uncertain,"The feedback is ambiguous and could relate to multiple topics like matchmaking, balance, or progression.",fairness_threat,medium,前排玩的再好也很难拿,
155_u3,155,因为死的太多了,other_uncertain,The feedback is too vague to determine a specific surface topic.,competence_frustration,medium,死的太多了,
156_u1,156,额额，论kda怎么把卢锡安忽略掉了啊,other_uncertain,"The feedback mentions a specific character (Lucian) and KDA, but the context is unclear and doesn't clearly match any allowed label.",uncertain,low,论kda怎么把卢锡安忽略掉了啊,
157_u1,157,很久以前结算界面就是没显示的🥲,other_uncertain,The feedback mentions a display issue in the settlement interface but lacks specific context for precise categorization.,uncertain,low,很久以前结算界面就是没显示的🥲,
158_u1,158,你kd是7，瑞天帝是8.5，肯定是他mvp,other_uncertain,The text discusses player statistics and MVP determination without clearly fitting any specific allowed label.,fairness_threat,medium,肯定是他mvp,
158_u2,158,除非你有金币雨羁绊，经理领先可能是你mvp,other_uncertain,The feedback mentions game mechanics but doesn't clearly align with any specific allowed topic.,uncertain,low,除非你有金币雨羁绊，经理领先可能是你mvp,
159_u1,159,拿不到虚空裂隙或者无限循环往复这类的海克斯，吸血鬼就是弟中弟。,balance,"The feedback discusses the relative strength of a character (Vampire) being dependent on specific game mechanics (Void Rift or Infinite Loop), which relates to game balance.",competence_frustration,high,拿不到虚空裂隙或者无限循环往复这类的海克斯，吸血鬼就是弟中弟,
159_u2,159,在金银局里和提莫小火龙坐一桌，前期一点用没有，后期勉强算个人,balance,The feedback discusses the effectiveness of specific characters in different game phases.,competence_frustration,high,前期一点用没有，后期勉强算个人,
160_u1,160,然后还是没带雪球的问题,other_uncertain,The feedback mentions 'snowball issue' but lacks sufficient context to determine which allowed label applies.,uncertain,low,然后还是没带雪球的问题,
160_u2,160,中后期开始摸不到对面人了,matchmaking,Feedback describes difficulty finding opponents in mid-to-late game stages.,competence_frustration,high,摸不到对面人了,
160_u3,160,有船长的e提莫的大还有莫甘娜,other_uncertain,The text appears to reference specific game characters but lacks clear context about the feedback topic.,uncertain,low,有船长的e提莫的大还有莫甘娜,
160_u4,160,过去死了直接罚站了,other_uncertain,The feedback is too vague to determine a specific surface topic from the allowed labels.,competence_frustration,medium,死了直接罚站了,
160_u5,160,所以才开始考虑在家挂着丢大的事,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,所以才开始考虑在家挂着丢大的事,
161_u1,161,昨天碰到一把，一塔二塔直接放，推到水晶才稍微反抗一下，出去一查全是隐藏战绩,matchmaking,"The feedback describes a match where players appeared uncooperative or inactive, suggesting issues with team composition or player behavior in matchmaking.",trust_communication_gap,medium,全是隐藏战绩,
162_u1,162,吸血鬼的强度在于w的冷却,balance,The feedback discusses the strength of a character based on ability cooldown.,competence_frustration,medium,吸血鬼的强度在于w的冷却,
162_u2,162,不好度过前期,new_player_onboarding,The feedback mentions difficulty in the early stages of the game.,competence_frustration,medium,不好度过前期,
162_u3,162,到后期该打不过的还是打不过,balance,The feedback discusses difficulty progression and combat challenges in later stages.,competence_frustration,high,该打不过的还是打不过,
163_u1,163,需求高法强cd移速 法穿,balance,Feedback requests adjustments to specific character or item stats.,uncertain,low,需求高法强cd移速 法穿,
163_u2,163,啥玩意都要,other_uncertain,The feedback text is too vague to determine a specific surface topic.,uncertain,low,啥玩意都要,
164_u1,164,因为这是5v5游戏，真只顾着自己玩单机不好吗,other_uncertain,Feedback mentions 5v5 gameplay but does not clearly align with specific allowed labels.,belonging_drop,medium,只顾着自己玩单机不好吗,
164_u2,164,按你的说法，你让我不爽了我喷你你也得受着,community_conflict,The feedback expresses direct interpersonal conflict and aggression between players.,fairness_threat,medium,你让我不爽了我喷你你也得受着,
165_u1,165,一个绿穿和红穿就能看出一堆问题,other_uncertain,The feedback mentions specific game elements but lacks clear context for precise categorization.,uncertain,low,一个绿穿和红穿就能看出一堆问题,
166_u1,166,两件蓝量装的石头人也好意思说别人,other_uncertain,The feedback contains unclear game-specific jargon and lacks clear context for classification.,fairness_threat,medium,两件蓝量装的石头人也好意思说别人,
166_u2,166,对面至少3个战士，出点魔抗不知道你出ap有啥用,balance,Feedback discusses item effectiveness against specific team compositions.,competence_frustration,medium,出点魔抗不知道你出ap有啥用,
166_u3,166,大招打得掉血吗,balance,"The feedback questions the damage effectiveness of an ultimate ability, which relates to game balance.",uncertain,low,大招打得掉血吗,
167_u1,167,基数大智障不就多,other_uncertain,The feedback text is unclear and does not clearly relate to any specific allowed label.,uncertain,low,基数大智障不就多,
167_u2,167,加上胡了还有elo只要你不是ap出ad这种蠢到家都可以乱杀,other_uncertain,The feedback contains unclear gaming terminology and mixed concepts that don't clearly match any specific allowed label.,competence_frustration,medium,蠢到家都可以乱杀,
167_u3,167,能指望有几个正常人,other_uncertain,The feedback is too vague to confidently assign to any specific allowed topic.,uncertain,low,能指望有几个正常人,
168_u1,168,我遇到过，我AD一个人在塔下点兵，四个人全站塔后面，糯了一整局，纯糯手只会忍气吞声,other_uncertain,Feedback describes player behavior but does not clearly match any specific allowed label.,belonging_drop,medium,四个人全站塔后面，糯了一整局,
169_u1,169,工作室挂脚本刷号呢，刷好了卖给别人炸鱼,other_uncertain,"The feedback mentions script use and account selling, which doesn't clearly align with any specific allowed label.",fairness_threat,high,挂脚本刷号呢，刷好了卖给别人炸鱼,
170_u1,170,随便查了一个人的战绩，31级，97把人机，破案了，刷负的脚本车队,other_uncertain,The feedback mentions player behavior and match statistics but doesn't clearly align with any specific allowed topic.,fairness_threat,medium,刷负的脚本车队,
171_u1,171,刚好5个抖M+怂货碰一起了吧,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,刚好5个抖M+怂货碰一起了吧,
171_u2,171,我昨天也遇到这种队伍,other_uncertain,The feedback is too vague to determine a specific surface topic.,uncertain,low,我昨天也遇到这种队伍,
171_u3,171,对面有个拉克丝可以清线,other_uncertain,The feedback mentions a specific champion ability but doesn't clearly align with any allowed topic.,uncertain,low,对面有个拉克丝可以清线,
171_u4,171,打了20分钟才推完,other_uncertain,The feedback mentions time spent on an activity but doesn't clearly align with specific allowed labels.,competence_frustration,medium,打了20分钟才推完,
171_u5,171,太不激情了,other_uncertain,The feedback is too vague to determine a specific surface topic from the allowed labels.,uncertain,low,太不激情了,
171_u6,171,打完直接睡觉了,other_uncertain,The feedback is too vague to determine a specific surface topic.,uncertain,low,打完直接睡觉了,
172_u1,172,玩法师总爱开局挂个眼泪,other_uncertain,Feedback describes a gameplay habit without clear connection to specified topics.,uncertain,low,玩法师总爱开局挂个眼泪,
172_u2,172,然后第二件直接出影焰,other_uncertain,The feedback text is ambiguous and does not clearly relate to any specific allowed label.,uncertain,low,然后第二件直接出影焰,
172_u3,172,眼泪后面不着急和,other_uncertain,"The feedback text is in Chinese and unclear in meaning, making topic identification uncertain.",uncertain,low,眼泪后面不着急和,
172_u4,172,看能不能出物转法,other_uncertain,The Chinese phrase '物转法' is ambiguous and doesn't clearly match any specific allowed label.,uncertain,low,看能不能出物转法,
172_u5,172,当提前叠了,other_uncertain,The feedback text is too short and ambiguous to determine a clear surface topic.,uncertain,low,当提前叠了,
173_u1,173,玩爆发类法师，任何物转法，直接魔切魔宗一起出,balance,"The feedback discusses item combinations for a specific champion type, which relates to game balance.",uncertain,low,玩爆发类法师，任何物转法，直接魔切魔宗一起出,
173_u2,173,因为我自己的理解人魔切本来物转法数值就不低，两个一起出还可以再增强一下,balance,The feedback discusses numerical values and enhancement of game mechanics.,uncertain,low,因为我自己的理解人魔切本来物转法数值就不低，两个一起出还可以再增强一下,
173_u3,173,后面的装备大概是法穿影焰帽子风暴狂涌,other_uncertain,The text describes equipment items without clear context about game systems or player experience.,uncertain,low,后面的装备大概是法穿影焰帽子风暴狂涌,
174_u1,174,如何评价绝不做重伤的队友,other_uncertain,The feedback discusses teammate behavior but does not clearly align with any specific allowed label.,uncertain,low,如何评价绝不做重伤的队友,
175_u1,175,建议把重伤效果移到收集者上,balance,"The feedback suggests moving a game mechanic (重伤效果) to a specific character or item (收集者), which relates to game balance adjustments.",uncertain,low,建议把重伤效果移到收集者上,
175_u2,175,少20点攻击力照样抢着出,balance,"The feedback discusses a character or item being popular despite having lower attack power, which relates to game balance.",uncertain,low,少20点攻击力照样抢着出,
176_u1,176,你做的很对啊，重伤就是要队友做的才香,other_uncertain,The feedback discusses gameplay mechanics but does not clearly align with any specific allowed label.,uncertain,low,你做的很对啊，重伤就是要队友做的才香,
177_u1,177,有可能不做重伤已经是他们最轻的问题了。,other_uncertain,The feedback is ambiguous and does not clearly align with any specific allowed topic.,uncertain,low,有可能不做重伤已经是他们最轻的问题了,
178_u1,178,逆天队友看着他们死就好了,other_uncertain,The feedback expresses frustration about teammates but does not clearly align with any specific allowed label.,uncertain,low,逆天队友看着他们死就好了,
178_u2,178,不过你们这阵容你玩石头其实出肉会好一点,other_uncertain,Feedback discusses gameplay strategy without clear connection to allowed topics.,competence_frustration,medium,你玩石头其实出肉会好一点,
178_u3,178,你们家不缺伤害，缺前排,balance,The feedback discusses team composition and role distribution in gameplay.,competence_frustration,medium,缺前排,
178_u4,178,虽然玩肉会被抽陀螺，但是阵容里面的坦克还是很重要的,balance,The feedback discusses the importance of tanks in team composition despite potential disadvantages.,uncertain,low,虽然玩肉会被抽陀螺，但是阵容里面的坦克还是很重要的,
178_u5,178,尤其是对面偏冲阵,other_uncertain,The feedback text is too vague and lacks context to determine a specific surface topic.,uncertain,low,尤其是对面偏冲阵,
179_u1,179,基本上不出鞋，无论什么英雄,other_uncertain,The feedback mentions gameplay behavior without clear connection to specific allowed topics.,uncertain,low,基本上不出鞋，无论什么英雄,
179_u2,179,之前我都出鞋假装自己六神直接锻体,other_uncertain,The feedback text is unclear and does not directly correspond to any allowed label.,uncertain,low,出鞋假装自己六神直接锻体,
179_u3,179,到现在感觉装备栏不够，所以不出鞋子,other_uncertain,Feedback mentions equipment limitations but doesn't clearly align with specific allowed topics.,competence_frustration,medium,装备栏不够，所以不出鞋子,
180_u1,180,目前不是很想出守护者,other_uncertain,The feedback expresses reluctance about a specific action but lacks clear context to determine the exact surface topic.,uncertain,low,目前不是很想出守护者,
180_u2,180,除了法师会出那个法球,other_uncertain,The feedback text is too vague and lacks clear context to determine a specific surface topic.,uncertain,low,除了法师会出那个法球,
180_u3,180,因为刺客战士出守护者无法合成狂妄,other_uncertain,The feedback mentions game mechanics but doesn't clearly align with specific allowed labels.,competence_frustration,medium,无法合成狂妄,
180_u4,180,坦克直接心之刚,other_uncertain,The feedback text is too vague and lacks context to determine a specific surface topic.,uncertain,low,坦克直接心之刚,
180_u5,180,做守护者感觉没什么用,balance,Feedback suggests a perceived lack of usefulness for a specific role or character.,competence_frustration,high,感觉没什么用,
181_u1,181,能不能来个神人解释一下为什么小火龙要出面具,other_uncertain,"The feedback asks for an explanation about a specific character's item choice, which doesn't clearly match any allowed label.",uncertain,low,能不能来个神人解释一下为什么小火龙要出面具,
181_u2,181,我真挺好奇小火龙出面具是谁教的,other_uncertain,The feedback expresses curiosity about a specific gameplay element without clear alignment to defined topics.,uncertain,low,我真挺好奇小火龙出面具是谁教的,
182_u1,182,最经典的就是没格子出穿透,other_uncertain,The feedback mentions a gameplay issue but doesn't clearly align with specific allowed labels.,uncertain,low,没格子出穿透,
183_u1,183,为什么不出绿穿,other_uncertain,The feedback text is unclear and does not directly correspond to any allowed label.,uncertain,low,为什么不出绿穿,
183_u2,183,锯子直接换青龙刀,other_uncertain,The feedback text is too vague to determine a clear surface topic.,uncertain,low,锯子直接换青龙刀,
184_u1,184,先不说玩家蠢不蠢的问题，感觉跟他们玩的不是一个游戏。,other_uncertain,Feedback expresses general frustration about gameplay experience without specifying a clear category.,uncertain,low,感觉跟他们玩的不是一个游戏,
184_u2,184,本人砖二，出装问题我都懒得吐槽了，就是思路和游戏理解严重有问题。,other_uncertain,Feedback mentions gameplay understanding issues but does not clearly align with specific allowed topics.,competence_frustration,high,思路和游戏理解严重有问题,
184_u3,184,屏蔽战绩的算怂的，都是一堆白银青铜的。,other_uncertain,"The feedback criticizes player behavior related to hiding match history, which doesn't clearly align with any specific allowed label.",competence_frustration,medium,都是一堆白银青铜的,
184_u4,184,说真的，不如高级人机。,other_uncertain,The feedback compares gameplay to advanced AI without specifying a clear category.,competence_frustration,medium,不如高级人机,
184_u5,184,我当年白银的时候也没这么捞吧，吓人。,other_uncertain,The feedback is ambiguous and does not clearly align with any specific allowed label.,competence_frustration,medium,也没这么捞吧,
185_u1,185,残意换火炬,other_uncertain,The feedback text is ambiguous and does not clearly correspond to any specific allowed label.,uncertain,low,残意换火炬,
185_u2,185,风暴换小鬼书,other_uncertain,The feedback text is ambiguous and does not clearly match any specific allowed label.,uncertain,low,风暴换小鬼书,
185_u3,185,多的钱开锻,other_uncertain,The feedback text is ambiguous and does not clearly correspond to any allowed label.,uncertain,low,多的钱开锻,
185_u4,185,你家甚至没人出重伤,other_uncertain,The feedback text is ambiguous and does not clearly match any specific allowed label.,uncertain,low,你家甚至没人出重伤,
185_u5,185,全是自私鬼,other_uncertain,The feedback '全是自私鬼' (all selfish people) is too vague to confidently assign to any specific allowed topic.,fairness_threat,medium,全是自私鬼,
185_u6,185,输得不怨,other_uncertain,The feedback is too vague to determine a specific surface topic from the allowed labels.,uncertain,low,输得不怨,
186_u1,186,就是想问一下大家，如果真的没有带雪球进来打这把对局，是否还有更优解,other_uncertain,The feedback asks about optimal gameplay strategies without clear connection to specific allowed topics.,uncertain,low,就是想问一下大家，如果真的没有带雪球进来打这把对局，是否还有更优解,
186_u2,186,批评和建议都会接受,other_uncertain,The feedback is too vague to determine a specific surface topic.,uncertain,low,批评和建议都会接受,
187_u1,187,你被孤立了吗？,other_uncertain,"The phrase '你被孤立了吗？' (Are you being isolated?) is ambiguous and could relate to multiple topics like community conflict or matchmaking, but lacks specific context.",belonging_drop,medium,你被孤立了吗？,
187_u2,187,你是有点小问题但这把你们除了洛谁有资格说你,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,你是有点小问题但这把你们除了洛谁有资格说你,
188_u1,188,查一下是不是新号,new_player_onboarding,"The feedback asks about checking if an account is new, which relates to new player identification.",uncertain,low,查一下是不是新号,
188_u2,188,是就应该是脚本号,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,是就应该是脚本号,
189_u1,189,我总结了一下我海克斯大乱斗的习惯，各位锐评一下那些是好习惯，那些是坏习惯，因为我不会看阵容，所以一下基本上都是一贯思维。,other_uncertain,The feedback discusses personal gameplay habits without clearly fitting into specific allowed categories.,competence_frustration,medium,因为我不会看阵容,
190_u1,190,下等英雄罢了，出现概率低不是好事？,balance,"The feedback discusses the low appearance probability of certain heroes, which relates to game balance.",uncertain,low,下等英雄罢了，出现概率低不是好事？,
190_u2,190,我也玩吸血鬼，但是海斗里面他就算是唯一的ap我都不会去拿,other_uncertain,The feedback discusses character selection preferences without clearly fitting any specific allowed topic.,uncertain,low,就算是唯一的ap我都不会去拿,
191_u1,191,吸血鬼只有虚空裂隙能玩吧,balance,The feedback discusses character viability in specific game modes.,competence_frustration,medium,只有虚空裂隙能玩吧,
192_u1,192,我玩过两把吸血鬼，再也不想选了，不知道要多胡才能当个正常英雄,balance,The player expresses frustration with the vampire hero feeling underpowered and requiring exceptional luck to be viable.,competence_frustration,high,不知道要多胡才能当个正常英雄,
193_u1,193,下等英雄出现少点别污染池子多好,balance,"The feedback addresses the frequency of lower-tier heroes in the pool, which relates to game balance.",fairness_threat,medium,下等英雄出现少点别污染池子多好,
193_u2,193,我还特别喜欢玩卡牌呢,other_uncertain,"The feedback expresses general enjoyment of card games without specifying any particular aspect like rewards, matchmaking, or progression.",uncertain,low,我还特别喜欢玩卡牌呢,
193_u3,193,结果一直不出,other_uncertain,The feedback '结果一直不出' is too vague to confidently assign to any specific allowed label.,competence_frustration,medium,结果一直不出,
194_u1,194,因为不是单机游戏，你爱咋玩咋玩，人家爱挂你爱喷你你就受着，你爽了别人不爽可不得骂你？毕竟手在你身上，嘴在别人身上，大家都有光明的未来,community_conflict,"The feedback discusses player conflicts, insults, and differing playstyles in a multiplayer context.",fairness_threat,medium,你爽了别人不爽可不得骂你？,
195_u1,195,对于不会出装的。我一般不理。,other_uncertain,The feedback discusses player behavior towards inexperienced players but doesn't clearly match any specific allowed topic.,uncertain,low,对于不会出装的。我一般不理。,
195_u2,195,对于不点的，我只能说，他家里就他一个了,other_uncertain,The feedback text is ambiguous and does not clearly relate to any specific allowed label.,uncertain,low,对于不点的，我只能说，他家里就他一个了,
196_u1,196,因为太多不仅瞎选被爆杀，被血虐也死活不点，纯m来的，折磨队友一等一的在行,other_uncertain,The feedback describes negative player behavior but doesn't clearly align with specific allowed topics.,fairness_threat,high,折磨队友一等一的在行,
196_u2,196,我也想见识不对火速下一把，但是野排80%的情况做不到,matchmaking,The feedback discusses issues with random matchmaking in team play.,competence_frustration,medium,野排80%的情况做不到,
197_u1,197,相当于直接开修改器了,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,competence_frustration,medium,相当于直接开修改器了,
197_u2,197,玩两把就腻了,progression,"Feedback suggests the game becomes repetitive quickly, indicating a lack of engaging progression.",competence_frustration,medium,玩两把就腻了,
198_u1,198,无限火力，和我用塞恩和对面泰坦一直对着平a，没有人打扰，我一直低血量勾引，他没有心之钢，打了10分钟，给我来坏了。,other_uncertain,Feedback describes a specific gameplay interaction without clear connection to defined topics.,competence_frustration,medium,给我来坏了,
199_u1,199,到后面我唯一的用处就是去逮捕对面的烬了,balance,"The feedback describes a specific character's role being limited to countering another character, indicating perceived gameplay imbalance.",competence_frustration,high,我唯一的用处就是去逮捕对面的烬了,
199_u2,199,一群大肉激情互钢,other_uncertain,"The feedback text is in Chinese and ambiguous, making it unclear which specific allowed label applies.",uncertain,low,一群大肉激情互钢,
199_u3,199,我俩玩速度与激情,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,我俩玩速度与激情,
199_u4,199,这家伙跑的是真快,other_uncertain,The feedback is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,这家伙跑的是真快,
199_u5,199,要不是我选了根据穿甲加移速的，再开个w，不然完全追不上,balance,Feedback discusses character movement speed and ability interactions affecting gameplay balance.,competence_frustration,medium,不然完全追不上,
200_u1,200,玩兰博总给钢化你心，不知道为啥,other_uncertain,"The feedback text is in Chinese and unclear in translation, making the specific topic uncertain.",uncertain,low,玩兰博总给钢化你心，不知道为啥,
201_u1,201,杀了31个头，还没有4人头的伤害高，纯蹭队友局势，队友不愿意养狗所以要点塔，怎么你人头狗不服？,balance,The feedback discusses perceived unfairness in damage calculation and kill contribution compared to teammates.,fairness_threat,high,杀了31个头，还没有4人头的伤害高，纯蹭队友局势,
202_u1,202,珠光无尽给琴女都能qa秒人了,balance,"The feedback discusses a character's ability to quickly defeat opponents, which relates to game balance.",uncertain,low,珠光无尽给琴女都能qa秒人了,
203_u1,203,本来就是垃圾英雄，拿一把天胡局有什么好说的，我就没见这英雄赢过，前中后期全阶段的垃圾,balance,The feedback criticizes a specific hero's performance across all game stages as consistently weak.,competence_frustration,high,本来就是垃圾英雄，拿一把天胡局有什么好说的，我就没见这英雄赢过，前中后期全阶段的垃圾,
203_u2,203,加上一堆神人出装，再选点神人海克斯，更是享受,other_uncertain,The feedback mentions in-game items and augments but doesn't clearly align with specific allowed topics.,uncertain,low,加上一堆神人出装，再选点神人海克斯，更是享受,
204_u1,204,你这胡完了才当上正常人,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,你这胡完了才当上正常人,
204_u2,204,同海克斯给奥巴马输出占比随便上30,other_uncertain,"The feedback text is in Chinese and unclear in translation, making the specific topic uncertain.",uncertain,low,同海克斯给奥巴马输出占比随便上30,
205_u1,205,屏蔽战绩的半成通天代打单子,other_uncertain,"The feedback mentions hiding match records and boosting services, which does not clearly align with any specific allowed label.",uncertain,low,屏蔽战绩的半成通天代打单子,
205_u2,205,半成挂狗,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,半成挂狗,
205_u3,205,剩下九成都是菜比和爱互动的菜比,matchmaking,"The feedback criticizes the skill level of matched players, indicating dissatisfaction with matchmaking quality.",uncertain,low,剩下九成都是菜比和爱互动的菜比,
206_u1,206,对的，思路和游戏理解问题太严重了,other_uncertain,The feedback discusses game understanding issues but does not clearly align with any specific allowed topic.,competence_frustration,high,思路和游戏理解问题太严重了,
206_u2,206,主要还是他们对兵线已经对里少人的情况理解太少,other_uncertain,The feedback discusses player understanding of game mechanics but doesn't clearly match any specific allowed label.,competence_frustration,medium,理解太少,
207_u1,207,习惯就好 打三把能遇到好几个唐氏儿，有时候真怀疑是不是脚本来刷负胜率的,matchmaking,"The feedback complains about encountering poor teammates in matches, which relates to matchmaking quality.",fairness_threat,medium,打三把能遇到好几个唐氏儿，有时候真怀疑是不是脚本来刷负胜率的,
208_u1,208,事实上哪怕到这个有客户端可能性更大的游戏吧里也有七成人根本不了解环境，到现在还在呢ad就得出攻速。,other_uncertain,The feedback discusses player knowledge gaps but does not clearly align with specific allowed labels.,uncertain,low,ad就得出攻速,
208_u2,208,接受不了丢丢怪环境ad能不出站撸装还能打肉的更好。,balance,Feedback discusses character abilities and combat effectiveness in specific situations.,fairness_threat,medium,接受不了丢丢怪环境ad能不出站撸装还能打肉的更好,
209_u1,209,这把没问题，反正三k起步了，它们能k能亖老冯，那别怪队友一起k。,other_uncertain,The feedback contains ambiguous slang and unclear context about gameplay actions.,fairness_threat,medium,反正三k起步了，它们能k能亖老冯，那别怪队友一起k,
210_u1,210,额，科技枪哪个单位的，不是单体吗,other_uncertain,The feedback is unclear and does not directly match any allowed label.,uncertain,low,额，科技枪哪个单位的，不是单体吗,
210_u2,210,没法跟推推棒无终相提并论啊,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,没法跟推推棒无终相提并论啊,
211_u1,211,只需要知道自己的定位，就是虚空裂隙触发器，本来打不过的。,other_uncertain,The feedback mentions a specific game mechanic but doesn't clearly align with any allowed topic.,competence_frustration,medium,本来打不过的,
211_u2,211,来了直接质变。,other_uncertain,The feedback text is too vague to confidently assign to any specific allowed label.,uncertain,low,来了直接质变,
211_u3,211,后面来了穿针引线隐身过去放个大就赢了。,other_uncertain,The feedback describes a gameplay tactic without clear connection to the allowed labels.,uncertain,low,后面来了穿针引线隐身过去放个大就赢了,
211_u4,211,三波后，对面受不了直接点了。,other_uncertain,The feedback describes a gameplay outcome without specifying a clear topic from the allowed labels.,uncertain,low,对面受不了直接点了,
211_u5,211,我应该装一下的,other_uncertain,The feedback text is ambiguous and does not clearly relate to any specific allowed topic.,uncertain,low,我应该装一下的,
212_u1,212,海克斯优先增伤类海克斯,other_uncertain,The feedback mentions a specific game mechanic but doesn't clearly align with any allowed label.,uncertain,low,海克斯优先增伤类海克斯,
212_u2,212,其次火狐、残忍等能触发特效的海克斯,other_uncertain,The feedback mentions specific game elements but does not clearly align with any allowed label.,uncertain,low,其次火狐、残忍等能触发特效的海克斯,
212_u3,212,最后是红包、骰子、金币雨等能锻体的,rewards,"The feedback mentions specific reward items like red envelopes, dice, and coin rain.",uncertain,low,最后是红包、骰子、金币雨等能锻体的,
213_u1,213,10分钟也太离谱了,other_uncertain,The feedback mentions a time duration but lacks context to determine the specific topic.,uncertain,low,10分钟也太离谱了,
213_u2,213,18个人头助攻那不就几分钟的事,other_uncertain,The feedback is too vague to determine a specific surface topic from the allowed labels.,uncertain,low,18个人头助攻那不就几分钟的事,
214_u1,214,第一次拿的时候，好做完任务的时候刚好格子满了，直接给我卡没了,other_uncertain,"The feedback describes an inventory or UI issue during task completion, which doesn't clearly match any specific allowed label.",competence_frustration,high,直接给我卡没了,
215_u1,215,k了31个头,other_uncertain,The feedback text is too brief and ambiguous to determine a clear surface topic.,uncertain,low,k了31个头,
215_u2,215,伤害倒数第二,other_uncertain,The feedback text '伤害倒数第二' is ambiguous and does not clearly match any specific allowed label.,uncertain,low,伤害倒数第二,
215_u3,215,死冯了,other_uncertain,The feedback text is too short and ambiguous to determine a clear surface topic.,uncertain,low,死冯了,
216_u1,216,除非把自身负面增益都移除才算能选,other_uncertain,The feedback discusses removing negative effects but lacks clear context for classification.,competence_frustration,medium,除非把自身负面增益都移除才算能选,
217_u1,217,10分钟？还得看双方阵容吧，有一把我6级就做出来了。,other_uncertain,The feedback discusses game timing and level progression but does not clearly align with any specific allowed label.,uncertain,low,10分钟？还得看双方阵容吧，有一把我6级就做出来了。,
218_u1,218,adc拿了法转物，再拿了这个，伤害飞起,balance,Feedback discusses character/item combination leading to high damage output.,uncertain,low,伤害飞起,
219_u1,219,这个拉爆了,other_uncertain,The phrase '这个拉爆了' is too vague to determine a specific surface topic from the allowed labels.,uncertain,low,这个拉爆了,
219_u2,219,30%易伤buff还不如玻璃炮,balance,"The feedback compares two game mechanics, suggesting one is weaker than another.",competence_frustration,medium,还不如玻璃炮,
220_u1,220,这玩意斗魂里也就是个金而且还是拿来卖钱的,rewards,The feedback discusses a valuable item being sold for money in the game.,fairness_threat,medium,拿来卖钱的,
220_u2,220,搁海斗不知道为什么给算彩,other_uncertain,"The feedback text is in Chinese and unclear in meaning, making topic identification uncertain.",uncertain,low,搁海斗不知道为什么给算彩,
